"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
1141	3.906404183695410e-02	-7.644550115982783e-02	1.320517229358498e+00	3.272510368817283e+02	-7.850178947131087e+01	3.050701694496992e+05	1.048748236460816e+05	2.758866995594364e+02	7.820097207715714e-02	7.642905625201252e-01	
1142	4.716517485788652e-02	-8.105641168917634e-02	1.297809181411462e+00	3.323510123964496e+02	-7.436340596247469e+01	3.005498154451704e+05	1.023456325995406e+05	2.739441714598817e+02	2.248406382266744e-02	7.897702503038698e-01	
1143	5.510808440416177e-02	-8.529416424562483e-02	1.278201397234603e+00	3.362773936574214e+02	-7.036084273538245e+01	2.966264105490242e+05	1.001819357341727e+05	2.722661957554874e+02	-2.518117677001381e-02	8.114160565658451e-01	
1144	3.326487837429398e-01	-1.452299089402187e-01	1.088067415444986e+00	3.550591538805975e+02	8.333406718853160e+00	2.578343078053734e+05	7.994831261698103e+04	2.552449095837254e+02	-4.709185299914298e-01	1.017709264737927e+00	
1145	3.482943932022656e-01	-1.459333518312673e-01	1.125030259344110e+00	3.549131273319550e+02	8.988628486652660e+00	2.654752921009427e+05	8.378287537327144e+04	2.586989402147311e+02	-3.864448870926421e-01	9.773217207510767e-01	
1146	3.641369289719668e-01	-1.464481083223285e-01	1.136741869467280e+00	3.545890373584973e+02	8.831304529444237e+00	2.678766068853745e+05	8.501520801143593e+04	2.597995277912777e+02	-3.592971693931318e-01	9.643100687807981e-01	
1147	3.800504849353785e-01	-1.467715502934772e-01	1.141627681004341e+00	3.546366440815889e+02	1.020118945531895e+01	2.689024678547265e+05	8.550980255936184e+04	2.601926386073595e+02	-3.484014803989585e-01	9.596856364481685e-01	
1148	3.960466758263260e-01	-1.469349801887878e-01	1.145431799611229e+00	3.545501228615907e+02	1.204513021415258e+01	2.696899802115004e+05	8.590159346466308e+04	2.605167048416787e+02	-3.397705080746387e-01	9.558260741414032e-01	
1149	1.742457305561059e-01	-1.258599844534956e-01	1.120115130569266e+00	3.541431220806459e+02	-2.665682976594284e+01	2.644658258809876e+05	8.326579937338810e+04	2.582305285766507e+02	-3.978358320690999e-01	9.828267524101759e-01	
1150	1.873334096445057e-01	-1.285694062003457e-01	1.110138133992145e+00	3.542851821421925e+02	-2.326905496668533e+01	2.623893199524596e+05	8.224514173146019e+04	2.573574971598202e+02	-4.203204475639696e-01	9.930703839823672e-01	
1151	2.006937252726526e-01	-1.310878054206076e-01	1.101449963975013e+00	3.545607725035397e+02	-2.013855784736672e+01	2.605991336354830e+05	8.133913013757710e+04	2.565301072802778e+02	-4.402794636782034e-01	1.002752898333347e+00	
1152	2.143408070672109e-01	-1.334347236671193e-01	1.093402381729747e+00	3.546186584311500e+02	-1.696570275334522e+01	2.589245984999800e+05	8.051479030122809e+04	2.557992358600928e+02	-4.584392887713666e-01	1.011267795287774e+00	
1153	2.283123215005324e-01	-1.356056443408885e-01	1.085742367466167e+00	3.545917947875398e+02	-1.409399579803662e+01	2.573259463449665e+05	7.973261350241925e+04	2.551013793824683e+02	-4.756702816604267e-01	1.019356407277537e+00	
1154	9.821866587508171e-01	3.110053368546961e-02	1.384180250469013e+00	2.967037783850113e+02	-2.851756926866730e+01	3.161039062068471e+05	1.136041615972934e+05	2.851052303856060e+02	2.705042472351465e-01	6.352759519222637e-01	
1155	9.772033821209077e-01	3.472318467682566e-02	1.378086059974676e+00	2.989640089116071e+02	-2.945470993217081e+01	3.149381714729570e+05	1.128778197167450e+05	2.845351108679784e+02	2.545032717551589e-01	6.437393158333864e-01	
1156	9.717047915473342e-01	3.836925079410090e-02	1.372179439357853e+00	3.010944514471631e+02	-3.025829288410188e+01	3.138066735845920e+05	1.121755181278265e+05	2.839819707755835e+02	2.390318927740145e-01	6.518778644266124e-01	
1157	4.771973787219919e-01	1.452053746425958e-01	8.321493221606517e-01	3.314282354986784e+02	-1.610234519168989e+01	2.034266104347268e+05	5.490809523602510e+04	2.292127157196296e+02	-1.022542930368486e+00	1.311954073393649e+00	
1158	4.608767443366293e-01	1.458776058465313e-01	8.358410355996625e-01	3.320607565312264e+02	-1.451664329988981e+01	2.042251729219045e+05	5.525559795820966e+04	2.296445728439739e+02	-1.014887606221810e+00	1.307128116364503e+00	
1159	4.445929668171304e-01	1.463854413894526e-01	8.398750678153938e-01	3.327404274367323e+02	-1.295764250610581e+01	2.050985556681845e+05	5.563452068148986e+04	2.301088138632867e+02	-1.006540113992064e+00	1.301940345762547e+00	
1160	4.283762123176990e-01	1.467396152004294e-01	8.445701312626213e-01	3.335444941100911e+02	-1.135864547148133e+01	2.061189033977979e+05	5.607178881987714e+04	2.306281340473523e+02	-9.969072992695633e-01	1.296138387106123e+00	
1161	4.121779934249985e-01	1.469296185386356e-01	8.488329627330732e-01	3.342837749284056e+02	-9.637179882920567e+00	2.070464714162379e+05	5.646746359218151e+04	2.310891933094242e+02	-9.881907671526049e-01	1.290985678389819e+00	
1162	4.716515726084405e-02	8.105641487464701e-02	1.167844662603265e+00	3.414985645035619e+02	9.111538817582387e+01	2.742447647569171e+05	8.830408744030872e+04	2.626632531129648e+02	-2.868446776570105e-01	9.301965706786941e-01	
1163	3.906403784594906e-02	7.644549429487084e-02	1.193734225208075e+00	3.382715625238497e+02	9.749242678357004e+01	2.795356626180775e+05	9.105044330611028e+04	2.649585944404793e+02	-2.263437289373331e-01	9.024717121728011e-01	
1164	2.573101905552828e-01	1.391475498320272e-01	9.132224625379195e-01	3.429183244065193e+02	1.259971895928926e+01	2.209224351910958e+05	6.258079321974185e+04	2.380499367909696e+02	-8.535169446851130e-01	1.213139674724422e+00	
1165	2.427119378128608e-01	1.375688690048547e-01	9.218825350684313e-01	3.438585423028912e+02	1.555513360401974e+01	2.227827196334179e+05	6.340901932205186e+04	2.389345983520582e+02	-8.352715069513794e-01	1.203223765506555e+00	
1166	1.254682707481688e-01	1.132405533279768e-01	1.022072235692523e+00	3.493968609115046e+02	4.804245572171741e+01	2.440250603669651e+05	7.327001379863165e+04	2.490280538391044e+02	-6.180383622662300e-01	1.089226570481125e+00	
1167	1.144890776617522e-01	1.099126684223198e-01	1.036401076459079e+00	3.494901683653181e+02	5.250201980661093e+01	2.470326769910379e+05	7.471046366780828e+04	2.504131714519339e+02	-5.863059182834522e-01	1.073401701525097e+00	
1168	1.033674756036567e-01	1.064550466155885e-01	1.052478221395971e+00	3.493610249475231e+02	5.740964523460384e+01	2.503957496236126e+05	7.633852086112765e+04	2.519615173692841e+02	-5.504405717738260e-01	1.055645200988261e+00	
1169	9.199324773444788e-01	6.386305895154061e-02	1.334993413464042e+00	3.129544664243369e+02	-3.318815033942450e+01	3.066253505790202e+05	1.078123215009673e+05	2.805387560395985e+02	1.429126903565116e-01	7.010868414931102e-01	
1170	9.107248775765620e-01	6.747749830326633e-02	1.330187226939149e+00	3.143256752151589e+02	-3.331235803426432e+01	3.056911578065141e+05	1.072544660271788e+05	2.800955467633044e+02	1.306233924425212e-01	7.072567949733599e-01	
1171	9.011217674449912e-01	7.105702384494325e-02	1.325605396756457e+00	3.155890488909964e+02	-3.341244376814658e+01	3.047986634030326e+05	1.067244700141948e+05	2.796747995673753e+02	1.189478255567914e-01	7.130816597063639e-01	
1172	8.910866620905008e-01	7.462307059913681e-02	1.321128296220329e+00	3.168101041840625e+02	-3.343994959687242e+01	3.039264102261202e+05	1.062068976497994e+05	2.792616635828536e+02	1.075459458998496e-01	7.187735010050794e-01	
1173	8.806248252127667e-01	7.815166219127495e-02	1.316688309045962e+00	3.179461923483727e+02	-3.346156967732349e+01	3.030573043893680e+05	1.056976896758547e+05	2.788599257621615e+02	9.632832989352512e-02	7.242813251074712e-01	
1174	8.698297705886394e-01	8.162288467150845e-02	1.312535539889476e+00	3.190274231041442e+02	-3.341408192111334e+01	3.022461105600941e+05	1.052196310512124e+05	2.784769765189094e+02	8.579691963652247e-02	7.295065398345313e-01	
1175	8.586333501059384e-01	8.507873857061576e-02	1.308363075351528e+00	3.200337165384818e+02	-3.335912707135907e+01	3.014264753376382e+05	1.047440335727525e+05	2.781023170800400e+02	7.531972729090747e-02	7.345976833392595e-01	
1176	8.410977262501900e-01	9.015028222849328e-02	1.302595699260002e+00	3.214646252354038e+02	-3.322269864860669e+01	3.002973033910452e+05	1.040827478848538e+05	2.775701127109957e+02	6.075190962721146e-02	7.417917217453156e-01	
1177	8.228999705537663e-01	9.512178974848350e-02	1.297321555831568e+00	3.227312376059642e+02	-3.302760349394332e+01	2.992628667242120e+05	1.034799827977969e+05	2.770845469734374e+02	4.747327371693233e-02	7.483200069127000e-01	
1178	8.037827802280265e-01	9.995256661068742e-02	1.292105908582269e+00	3.238681137745601e+02	-3.283657697309254e+01	2.982329492883529e+05	1.028906858944634e+05	2.766187039032900e+02	3.449133566105010e-02	7.545497760919080e-01	
1179	7.497845337628821e-01	1.120402708887637e-01	1.281637438437143e+00	3.261117138416291e+02	-3.226485851343111e+01	2.961661541131347e+05	1.017082322460613e+05	2.756731780641041e+02	8.442429022180727e-03	7.671088565003994e-01	
1180	7.211895258106688e-01	1.175903424686090e-01	1.279701059371654e+00	3.266188556562507e+02	-3.199167786489158e+01	2.957900997619504e+05	1.014834611499117e+05	2.754801643363050e+02	3.490825797285799e-03	7.696595748753283e-01	
1181	6.916225949314334e-01	1.227787013500487e-01	1.272809450985652e+00	3.268043245048627e+02	-3.248101065970071e+01	2.943440413493899e+05	1.007898978557012e+05	2.750788536767729e+02	-1.178805259549424e-02	7.749400475432843e-01	
1182	6.302354598133932e-01	1.318592239605597e-01	9.175147260262491e-01	3.297162344922877e+02	-3.506377219864711e+01	2.205706117782936e+05	6.426301335536282e+04	2.433053367544677e+02	-8.164584136230035e-01	1.154067615044936e+00	
1183	5.986589793593536e-01	1.357225974780205e-01	8.000549476831925e-01	3.260565837012514e+02	-2.347297061934450e+01	1.964908480311555e+05	5.188220503103243e+04	2.252694001071103e+02	-1.089201891213025e+00	1.356070670551743e+00	
1184	2.283122798230955e-01	1.356057314077932e-01	9.312052744872149e-01	3.447287538230228e+02	1.851920291920955e+01	2.247736096474422e+05	6.431232196664948e+04	2.399122119333755e+02	-8.153721677362120e-01	1.192255837966902e+00	
1185	2.143408154302079e-01	1.334348184496078e-01	9.401658094775190e-01	3.455478986628841e+02	2.166938534378851e+01	2.266913828246260e+05	6.517617621269154e+04	2.408174848983250e+02	-7.963418584846421e-01	1.182088100294301e+00	
1186	2.006937177439520e-01	1.310877868282112e-01	9.504467952443382e-01	3.463530927790017e+02	2.489989084373796e+01	2.288804803866983e+05	6.617876356405286e+04	2.418769203542399e+02	-7.742553231280870e-01	1.170176137323561e+00	
1187	1.873333925786733e-01	1.285694988653646e-01	9.610153266467796e-01	3.471604068115296e+02	2.838032270679167e+01	2.311354499323136e+05	6.720467824066395e+04	2.429253204653806e+02	-7.516548975920843e-01	1.158370896076824e+00	
1188	1.742457240912159e-01	1.258600921676309e-01	9.719479236576534e-01	3.477316412639051e+02	3.194667473791975e+01	2.334468856570746e+05	6.828731028833773e+04	2.440622455979100e+02	-7.278050146201726e-01	1.145549363476067e+00	
1189	1.614698585733266e-01	1.229529164544327e-01	9.834489291917998e-01	3.484211663486873e+02	3.573621263760683e+01	2.358945406303183e+05	6.941002640517025e+04	2.451737614410642e+02	-7.030720981554611e-01	1.132989586039889e+00	
1190	1.490597269878205e-01	1.198597025166290e-01	9.952928010682288e-01	3.487730275553975e+02	3.962906758812585e+01	2.383862321329656e+05	7.059532899390378e+04	2.463931874831149e+02	-6.769604306795719e-01	1.119182699400693e+00	
1191	3.160525359700427e-02	7.142769070331945e-02	1.220229722208695e+00	3.341319383522648e+02	1.039924277922934e+02	2.849162987349569e+05	9.389512227485602e+04	2.673037335375516e+02	-1.636767677633846e-01	8.737521780219235e-01	
1192	2.489990399881402e-02	6.639624917458178e-02	1.247949561849736e+00	3.291458581373551e+02	1.103936049233448e+02	2.905231140044509e+05	9.689376240896525e+04	2.697133102797303e+02	-9.761811336916980e-02	8.437734634372097e-01	
1193	8.228999403851430e-01	-9.512179814917771e-02	1.293064967219191e+00	3.396267264965897e+02	3.450539202181469e+01	2.996056661281633e+05	1.018173507070877e+05	2.735300463570877e+02	1.084625821894957e-02	7.951456909297757e-01	
1194	8.351575284996541e-01	-9.181609207501944e-02	1.298145598942624e+00	3.387558325752084e+02	3.480238272865525e+01	3.006191876460559e+05	1.023811553025841e+05	2.739682356309290e+02	2.326661253093100e-02	7.894614961231489e-01	
1195	8.470379031684674e-01	-8.848452495670915e-02	1.303148501613558e+00	3.378369919609369e+02	3.508472864202400e+01	3.016135255569795e+05	1.029398653553796e+05	2.744057952159687e+02	3.557473642495079e-02	7.837613344851485e-01	
1196	4.934979492779130e-01	-1.443790495354992e-01	1.177892980656742e+00	3.529570277557548e+02	1.971702785756143e+01	2.763483782852784e+05	8.932054337792072e+04	2.634202241066117e+02	-2.644526237636864e-01	9.210979102651377e-01	
1197	5.179411758019866e-01	-1.428363158459652e-01	1.186705513887127e+00	3.523745006208175e+02	2.136357930980285e+01	2.781487597667404e+05	9.025611431251073e+04	2.642027078009918e+02	-2.438424290536389e-01	9.116483750850470e-01	
1198	1.888312507599461e-02	6.170612061545803e-02	1.276736535369328e+00	3.234096852423979e+02	1.160694503631695e+02	2.963203778242050e+05	1.000331933141227e+05	2.721738763158233e+02	-2.845790344624151e-02	8.125977032070354e-01	
1199	1.287520553930442e-02	5.655291217963842e-02	1.310417286886256e+00	3.157639555953215e+02	1.217496478609785e+02	3.030638739773225e+05	1.037456439832097e+05	2.750197287683623e+02	5.332566668450482e-02	7.757210746803034e-01	
1200	7.617462301543251e-03	5.111344181017270e-02	1.344277230392843e+00	3.069003988269318e+02	1.268292961502963e+02	3.098053297159193e+05	1.075157653023136e+05	2.778349651826650e+02	1.363796945453464e-01	7.382290220315199e-01	
1201	9.264507015826076e-02	1.025195707448905e-01	1.069045844079884e+00	3.489678504490721e+02	6.252458932095017e+01	2.538511079170576e+05	7.802641229287532e+04	2.535414098141883e+02	-5.132571046827014e-01	1.037441716186350e+00	
1202	8.254519207920642e-02	9.842122097322399e-02	1.086396335924180e+00	3.482863417517863e+02	6.784582359707618e+01	2.574589613825032e+05	7.980485548939464e+04	2.551788145244015e+02	-4.740788241206988e-01	1.018476789417376e+00	
1203	7.292983206515213e-02	9.418148254336695e-02	1.104810805608319e+00	3.472765668974715e+02	7.330670811312034e+01	2.612751844612578e+05	8.170528463309481e+04	2.569010186169794e+02	-4.322132495969737e-01	9.984100438468853e-01	
1204	6.376304133656770e-02	8.979225041589421e-02	1.125442870398630e+00	3.458937083792758e+02	7.912253169561323e+01	2.655424436641269e+05	8.384305945883156e+04	2.587898598428554e+02	-3.851190595407379e-01	9.762441550526224e-01	
1205	5.510807436130734e-02	8.529417237029353e-02	1.146828942533183e+00	3.438608904651362e+02	8.523634216214374e+01	2.699371641776155e+05	8.608746095671545e+04	2.607623261383596e+02	-3.356759332435529e-01	9.529018476283230e-01	
1206	3.960466820180344e-01	1.469349938653300e-01	8.539596136499661e-01	3.350796514504946e+02	-7.837738832480446e+00	2.081541916779194e+05	5.695134508861620e+04	2.316702385872177e+02	-9.775310817248200e-01	1.284494213456964e+00	
1207	3.800504825612662e-01	1.467715643836505e-01	8.584663827054370e-01	3.357291401949840e+02	-5.881917024860617e+00	2.091229478215892e+05	5.738172013539569e+04	2.321955339152438e+02	-9.680501186203407e-01	1.278625125699123e+00	
1208	3.641369153446280e-01	1.464480536754496e-01	8.646450916876932e-01	3.366692013877191e+02	-3.941121544184207e+00	2.104602063151897e+05	5.796252996263023e+04	2.328697329490343e+02	-9.552551469231293e-01	1.271090634605146e+00	
1209	3.482943931756278e-01	1.459333856072850e-01	8.703936089183015e-01	3.375819148432960e+02	-1.889132643490492e+00	2.117103064433676e+05	5.849709250642463e+04	2.334652135182309e+02	-9.434789814770222e-01	1.264436335314292e+00	
1210	9.448909848863886e-01	5.294034771814943e-02	1.350086072962322e+00	3.084722297004581e+02	-3.239858311685681e+01	3.095534388840593e+05	1.095697235129116e+05	2.819244232910298e+02	1.816274433601127e-01	6.815666107307989e-01	
1211	9.370270898137986e-01	5.658998357702539e-02	1.345064285536409e+00	3.100443800848099e+02	-3.272152804009336e+01	3.085833641810153e+05	1.089807701242136e+05	2.814559430676698e+02	1.686530727726727e-01	6.882063447408706e-01	
1212	6.145211073820263e-01	-1.338482435977350e-01	1.219822863761458e+00	3.494438162210986e+02	2.675764523460958e+01	2.848740454377064e+05	9.381112824796054e+04	2.671536930231696e+02	-1.655271173037489e-01	8.756030300862698e-01	
1213	6.458111350040061e-01	-1.297620453037093e-01	1.230252217593960e+00	3.483463785987723e+02	2.822238910211435e+01	2.869852205593426e+05	9.493772040212294e+04	2.680700128114231e+02	-1.407088135304769e-01	8.642740813732266e-01	
1214	2.427119121649829e-01	-1.375688726605936e-01	1.080190938454891e+00	3.547811456612457e+02	-1.090242101804707e+01	2.561918432090174e+05	7.914965322549119e+04	2.545376785517950e+02	-4.885126267691658e-01	1.025951198782679e+00	
1215	2.573101343393849e-01	-1.391475597190414e-01	1.069778901683067e+00	3.546186035228618e+02	-8.327791133347709e+00	2.540167012826773e+05	7.808337006607874e+04	2.535526260563069e+02	-5.120023512988890e-01	1.037267880214726e+00	
1216	2.718120463925993e-01	-1.406536609843282e-01	1.074135448675160e+00	3.549370597173050e+02	-5.403715052651227e+00	2.549467745283514e+05	7.851620949956769e+04	2.539240684801465e+02	-5.024670988957101e-01	1.033066949260119e+00	
1217	2.866836649644728e-01	-1.420642909467370e-01	1.050482101409137e+00	3.541933882641167e+02	-3.486172857658863e+00	2.499955775450216e+05	7.611108253201208e+04	2.516881879811700e+02	-5.554509329065753e-01	1.058715300287999e+00	
1218	9.998224421538934e-01	-2.539185892007610e-03	1.477567996505377e+00	2.838826077042170e+02	2.394037184453690e+01	3.354898172536619e+05	1.232099720685284e+05	2.896689702269028e+02	4.821158063808210e-01	5.643089773709038e-01	
1219	9.998224435615061e-01	2.539184411382313e-03	1.460710427117917e+00	2.620570484572636e+02	-2.055562274937141e+01	3.306628877008628e+05	1.228044941594699e+05	2.920476549356442e+02	4.731833156980257e-01	5.245351455833442e-01	
1220	-8.275623027267823e-03	-4.187795770425471e-02	1.523632342231461e+00	2.641546117947214e+02	-7.442151780330344e+01	3.449192982575152e+05	1.280813157190205e+05	2.920177090925941e+02	5.894292525602836e-01	5.250458883611714e-01	
1221	-1.418306337292192e-02	3.664295488212775e-03	1.647193191969803e+00	1.860030010446581e+02	5.371944677842817e+01	3.685073401683708e+05	1.428518129152455e+05	3.012623156060220e+02	9.148164700584553e-01	3.373163559254135e-01	
1222	1.000806950229869e+00	-5.498434892072352e-04	1.497815329583406e+00	2.741903024515536e+02	8.541873461064746e+00	3.393095208839324e+05	1.256754019747132e+05	2.914711698709895e+02	5.364280862216954e-01	5.343729156636600e-01	
1223	9.887764029348226e-01	-3.456516384621146e-02	1.398072852924362e+00	3.153306088675985e+02	2.885067843556413e+01	3.202608868517774e+05	1.137609313167776e+05	2.826616749635094e+02	2.739578116029052e-01	6.710437326097747e-01	
1224	9.986072970771730e-01	2.108181327479928e-02	1.405766611386797e+00	2.887991171539035e+02	-2.089950170176253e+01	3.202413406074629e+05	1.161682803630783e+05	2.870634689367286e+02	3.269905969801539e-01	6.055718481718194e-01	
1225	-1.763319166101182e-02	1.870337310396224e-02	1.569634723434753e+00	2.291407552990728e+02	9.299183897626354e+01	3.536240782511934e+05	1.336576314240476e+05	2.958003988361367e+02	7.122729068425423e-01	4.562980076547224e-01	
1226	9.735773479949601e-01	4.820181277482870e-02	1.369414520829212e+00	3.033305405234551e+02	-2.815594728357894e+01	3.133409085679784e+05	1.117828085655862e+05	2.835591596926081e+02	2.303806828624779e-01	6.580518050946269e-01	
1227	1.000919909926071e+00	-8.186650886516067e-03	1.447845024088655e+00	2.971634519873786e+02	2.163547502445235e+01	3.298110081928553e+05	1.196614594537909e+05	2.871017301851644e+02	4.039437157174336e-01	6.049802624806443e-01	
1228	9.959928991877280e-01	-2.544976997101420e-02	1.411663870309457e+00	3.107382120243956e+02	2.627496934728783e+01	3.228704259846528e+05	1.153702998296735e+05	2.839006022684472e+02	3.094114551318571e-01	6.530779546271813e-01	
1229	-1.850716201462222e-02	-1.204623354237979e-02	1.627378845771335e+00	2.082899753563196e+02	-1.378381160644337e+01	3.646879646885252e+05	1.405199844839744e+05	2.999528681699052e+02	8.634473688796298e-01	3.689264914566518e-01	
1230	1.594725536336204e-02	-7.167671367526235e-02	1.395574885836826e+00	3.101301818004200e+02	-7.942730153993753e+01	3.199527624238666e+05	1.132933333660870e+05	2.820036969133373e+02	2.636568451518935e-01	6.804508518871942e-01	
1231	-4.657931892952377e-03	-4.782317685288992e-02	1.498021147768663e+00	2.750057884805714e+02	-7.833397038580101e+01	3.399757944335835e+05	1.250739973014541e+05	2.900365147179292e+02	5.231794195977878e-01	5.583102585777499e-01	
1232	3.315545431730062e-01	1.678150398431076e-01	8.905847040697882e-01	3.403777357482273e+02	1.836132982599306e+00	2.160674791346961e+05	6.040804615706901e+04	2.356259668021918e+02	-9.013815569360214e-01	1.240276272771700e+00	
1233	1.000806950774528e+00	5.498419974378810e-04	1.483505424643456e+00	2.505378748468208e+02	-5.149661667060814e+00	3.350077934052825e+05	1.255372574191824e+05	2.939592224671111e+02	5.333848255961723e-01	4.907611842143378e-01	
1234	-8.275618056678254e-03	4.187794081205373e-02	1.449143093696037e+00	2.793358965086549e+02	1.197416341107754e+02	3.304455007617746e+05	1.194304457979783e+05	2.862907881732548e+02	3.988545917921966e-01	6.174194453899183e-01	
1235	-1.606962073288525e-02	2.446237612881200e-02	1.542940902636614e+00	2.419953790660973e+02	1.039679435467038e+02	3.485620394855467e+05	1.304327543800541e+05	2.936574109894347e+02	6.412303580252297e-01	4.962005985191699e-01	
1236	-3.845706896444966e-04	-5.382494707738644e-02	1.471885558484769e+00	2.849002348544755e+02	-8.059850077533660e+01	3.348914457904540e+05	1.220447470407102e+05	2.880372391728116e+02	4.564464382800710e-01	5.904059222521022e-01	
1237	9.842380173019717e-01	-3.916167571002571e-02	1.391598943028191e+00	3.174079363200005e+02	2.989836714087306e+01	3.190142418410646e+05	1.129977939486536e+05	2.820716680940442e+02	2.571462485604498e-01	6.794850986456343e-01	
1238	5.359563563085264e-01	-1.664479036546664e-01	1.196275073551534e+00	3.513638034145404e+02	2.179490737828515e+01	2.800681425103229e+05	9.130768454499090e+04	2.651428183763274e+02	-2.206768234951424e-01	9.002387737521614e-01	
1239	9.959929055174679e-01	2.544976143652231e-02	1.399052610805138e+00	2.916384131752339e+02	-2.246205089575020e+01	3.189684762305696e+05	1.153566127346173e+05	2.864257382382911e+02	3.091099347621106e-01	6.153564741069432e-01	
1240	3.158246111935203e-01	-1.667289701492266e-01	1.084121492674020e+00	3.547542473400953e+02	3.280406047529042e+00	2.569835617044361e+05	7.957437812284435e+04	2.549757577387574e+02	-4.791561338416790e-01	1.020837343928832e+00	
1241	9.537404068283438e-01	-6.162209091498139e-02	1.361399933865037e+00	3.259455753980595e+02	3.320758167298241e+01	3.131478164637951e+05	1.094895854048613e+05	2.793770185185400e+02	1.798620379274025e-01	7.172063193308174e-01	
1242	9.421608968600720e-01	-6.824434936663951e-02	1.352956839272047e+00	3.280636584549041e+02	3.373006587615578e+01	3.114957928375982e+05	1.085204234157769e+05	2.786320879730088e+02	1.585118478326651e-01	7.274109280745361e-01	
1243	6.333184380760402e-01	-1.559431992241986e-01	1.228293114845386e+00	3.484568188743602e+02	2.675581082013424e+01	2.865732615114281e+05	9.474186461870826e+04	2.679436706455788e+02	-1.450234257977278e-01	8.658436205388190e-01	
1244	9.262271895000194e-02	-1.191576236076678e-01	1.219678917123816e+00	3.468350383424267e+02	-5.003961424384032e+01	2.848405384747403e+05	9.380001313344619e+04	2.671535653661204e+02	-1.657719781324638e-01	8.756051698879783e-01	
1245	1.702703269843727e-01	-1.444793395962506e-01	1.136103280480156e+00	3.536548602103878e+02	-2.694073383787394e+01	2.677431549474617e+05	8.495181702665854e+04	2.597517311968621e+02	-3.606936434506507e-01	9.648878849456212e-01	
1246	-1.606961788059175e-02	-2.446237789403445e-02	1.590928579477890e+00	2.295075207995764e+02	-4.876176279230651e+01	3.577235103593091e+05	1.361687400329252e+05	2.973242469394096e+02	7.675914673637946e-01	4.260456747254083e-01	
1247	4.287769570595649e-01	-1.702792666852538e-01	1.159412310366741e+00	3.536961880860042e+02	1.449230952702198e+01	2.725333054767000e+05	8.739702238403755e+04	2.618558745189228e+02	-3.068269010601151e-01	9.398603831387281e-01	
1248	7.197293496820509e-02	-1.093763030208735e-01	1.252479366736365e+00	3.422675815670544e+02	-5.775636951892005e+01	2.914730534692661e+05	9.735011872277179e+04	2.700035645173242e+02	-8.756479497612461e-02	8.401273972778546e-01	
1249	8.196937429374790e-02	-1.143362634230511e-01	1.235883256457268e+00	3.447336577463290e+02	-5.396707733617936e+01	2.881243537179636e+05	9.554662801214951e+04	2.685601114166249e+02	-1.272948606819131e-01	8.581846283037522e-01	
1250	1.208195265217904e-01	1.294229162965341e-01	1.046729663238272e+00	3.504431290726184e+02	5.021496606505333e+01	2.492120651298883e+05	7.573749104601263e+04	2.513506279490325e+02	-5.636809804463045e-01	1.062659482890711e+00	
1251	9.887764099352002e-01	3.456515421254255e-02	1.386578027405206e+00	2.968039304492191e+02	-2.517880003864641e+01	3.166073022387779e+05	1.138450049689865e+05	2.852155888422860e+02	2.758099152520732e-01	6.336269204772123e-01	
1252	9.338639774161551e-01	7.262863438750808e-02	1.340964248094257e+00	3.124488295722403e+02	-3.113720167334129e+01	3.078545121327735e+05	1.084368943278321e+05	2.809075835299592e+02	1.566717406822121e-01	6.959269293251173e-01	
1253	-1.850714117265441e-02	1.204620022230987e-02	1.600143165170068e+00	2.157254303290893e+02	7.621177882067961e+01	3.594967491573017e+05	1.372560730203703e+05	2.979725932898197e+02	7.915449098632911e-01	4.126019428060060e-01	
1254	-4.657940857447479e-03	4.782315294712180e-02	1.417603869094290e+00	2.902371446763129e+02	1.205299239814424e+02	3.242992116242549e+05	1.157855998354537e+05	2.837286895600809e+02	3.185603220597998e-01	6.555909265028045e-01	
1255	9.791821955075528e-01	-4.367778461942295e-02	1.385358944337981e+00	3.193279422525955e+02	3.079737309771557e+01	3.178093592147646e+05	1.122656719473675e+05	2.815063911775530e+02	2.410179396956299e-01	6.875095255008852e-01	
1256	1.000421993260619e+00	1.209793154855738e-03	1.476532126743000e+00	2.512469820500155e+02	-1.497766478791021e+01	3.335430943860224e+05	1.248364049659645e+05	2.936986462259025e+02	5.179453704038562e-01	4.954673914157397e-01	
1257	9.927390838145508e-01	3.002315810105326e-02	1.392799918786162e+00	2.943208568989364e+02	-2.387368364957375e+01	3.177890136301355e+05	1.145948236224982e+05	2.858116057608799e+02	2.923280731754729e-01	6.246751189375721e-01	
1258	-9.386523303687194e-03	-8.254315003886785e-09	1.685334259655203e+00	1.529838809789901e+02	4.050574008549270e+01	3.758370783781315e+05	1.473627464160788e+05	3.037422808891920e+02	1.014190247437498e+00	2.683846907252273e-01	
1259	-1.763319867406823e-02	-1.870341065294354e-02	1.608412167793486e+00	2.192449194781455e+02	-3.413306095694799e+01	3.610299238730196e+05	1.382899814726303e+05	2.986736853173758e+02	8.143214345773487e-01	3.976233361462213e-01	
1260	9.986072911645087e-01	-2.108182109915998e-02	1.418860005795604e+00	3.081954071652733e+02	2.478112159240765e+01	3.242500155406488e+05	1.162246087006968e+05	2.845523245148448e+02	3.282314841893316e-01	6.434913756972339e-01	
