"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
3047	1.089414016716728e+00	7.576576814569051e-02	1.353893790448320e+00	3.127200503909458e+02	-4.670710528163708e+00	3.096945866810686e+05	1.094283045625414e+05	2.815628933751058e+02	1.785120493316545e-01	6.867252422676180e-01	
3048	4.582329290843634e-01	9.043722614898448e-01	1.123260188986024e+00	3.555253813299921e+02	5.625270655273743e+00	2.644535881651471e+05	8.327018779562000e+04	2.582495198209148e+02	-3.977391571582776e-01	9.825982660489254e-01	
3049	-8.818926166378485e-02	5.965484288978632e-01	1.273473595690474e+00	3.437215472655136e+02	3.240849965816316e+01	2.949602701378148e+05	9.926447173002960e+04	2.715402642432828e+02	-4.539248418214013e-02	8.206779597690208e-01	
3050	-1.066522122925577e-01	-5.695567488418437e-01	1.317495665989685e+00	3.384265070704995e+02	-5.664417915045522e+00	3.037457571145539e+05	1.041070370867504e+05	2.752714918693205e+02	6.128698950403633e-02	7.724075975023553e-01	
3051	-2.027684694848735e-01	1.834284703511322e-01	1.364107204064964e+00	3.278318239845148e+02	3.010173336866432e+01	3.129801195922899e+05	1.093018276480853e+05	2.791317682026704e+02	1.757258214392622e-01	7.205634514596566e-01	
3052	-1.987129979925285e-01	-3.309550942028920e-01	1.352548511763146e+00	3.316887610450279e+02	-3.482361936083734e+00	3.106956213031160e+05	1.080082870239234e+05	2.781855534852401e+02	1.472297201350716e-01	7.334756619469476e-01	
3053	7.102476013987341e-01	-8.912048239290241e-01	1.278605661547901e+00	3.442307973115835e+02	1.163291425445777e+01	2.959785943380978e+05	9.983526047442447e+04	2.720054949364922e+02	-3.281827230216430e-02	8.147479246919268e-01	
3054	1.636788529218000e-01	-8.169035864161949e-01	1.273434396258172e+00	3.452194902394472e+02	-1.151003886342300e+00	2.949504007324241e+05	9.926261636588245e+04	2.715435473703647e+02	-4.543335699564582e-02	8.206397619881034e-01	
3055	-1.355583077071119e-01	-5.183240712771803e-01	1.325131022124163e+00	3.370660319100248e+02	-5.537883209941739e+00	3.052632705966868e+05	1.049531661303650e+05	2.759097632950957e+02	7.992682074928975e-02	7.639807137246646e-01	
3056	4.458849689307831e-01	-9.028607935040017e-01	1.264576700662835e+00	3.462637364848641e+02	7.010144836641379e+00	2.931724243193465e+05	9.829855579045524e+04	2.707898032178064e+02	-6.667116530843023e-02	8.302059075940400e-01	
3057	-1.909548982159256e-01	-3.741247724628111e-01	1.346153288258187e+00	3.330117757572074e+02	-4.106574324523360e+00	3.094305627063895e+05	1.072936103938579e+05	2.776576785744294e+02	1.314857247245846e-01	7.406182407346873e-01	
3058	1.017347932201825e+00	1.206004887173047e-02	1.408382669369961e+00	2.898966313243725e+02	-4.590777794956873e+00	3.199458083013561e+05	1.160410659369953e+05	2.870260950571699e+02	3.241881220479386e-01	6.061322733859346e-01	
3059	1.008581845283210e+00	2.970433257510312e-03	1.430757551191568e+00	2.777688040420611e+02	-1.623924286839947e+00	3.240718944328391e+05	1.188431224899547e+05	2.893599046018624e+02	3.859161311276197e-01	5.693205006656253e-01	
3060	1.021420841018139e+00	-1.418327724334838e-02	1.415397862490554e+00	3.127017664399758e+02	8.986812729176894e+00	3.228491524837497e+05	1.153113007661488e+05	2.838073778074310e+02	3.081117330669693e-01	6.544408362183333e-01	
3061	9.390568506407276e-01	-7.806198262551332e-01	1.296907166821496e+00	3.415870613511458e+02	1.299846365587623e+01	2.996423001980633e+05	1.018370211181753e+05	2.735439678214041e+02	1.127958827181233e-02	7.949582422802753e-01	
3062	-2.055296265077782e-01	-2.515910696158838e-01	1.365256925459860e+00	3.289304916374109e+02	-1.868667632975266e+00	3.132059266126379e+05	1.094320558464531e+05	2.792289963059779e+02	1.785946883801494e-01	7.192297634786431e-01	
3063	1.006607855532160e+00	-2.376829166409918e-03	1.453855460332852e+00	2.995433868331981e+02	6.319470943356695e+00	3.302953227092207e+05	1.197694219724661e+05	2.869822703244901e+02	4.063220800391715e-01	6.068184161346686e-01	
3064	-1.655922923326379e-01	4.530962766221285e-01	1.306151246401056e+00	3.387286531150170e+02	3.296660278446673e+01	3.014827355132435e+05	1.028579509499659e+05	2.743309102643899e+02	3.377019998338759e-02	7.847284544717167e-01	
3065	1.021478904780627e+00	1.607669219095289e-02	1.401091409794976e+00	2.931972755330115e+02	-4.996156458188894e+00	3.185747316966399e+05	1.151552326017779e+05	2.863172748492164e+02	3.046736236336827e-01	6.169981798849392e-01	
3066	1.028977885257484e+00	-2.102211089677969e-02	1.405069476269928e+00	3.163966014304481e+02	9.270058132289650e+00	3.208748955715068e+05	1.140883512309903e+05	2.828615064079435e+02	2.811707207842141e-01	6.681662955796613e-01	
3067	1.161668116109712e+00	-2.906240286658380e-01	1.332526796030002e+00	3.355192911671284e+02	1.066689796022241e+01	3.067270894223419e+05	1.057775582584034e+05	2.765336155409021e+02	9.808779780417154e-02	7.556803038945192e-01	
3068	-1.932944800075330e-01	3.598726307944700e-01	1.325281345661975e+00	3.354568926757044e+02	3.256694616998801e+01	3.052893172095379e+05	1.049734146950415e+05	2.759316926034710e+02	8.037288725814874e-02	7.636880976387086e-01	
3069	-1.807158916557707e-01	4.069578907488347e-01	1.315629230603648e+00	3.371740437905988e+02	3.288595788208520e+01	3.033725659554531e+05	1.039021926752001e+05	2.751196079458793e+02	5.677436191886240e-02	7.744028432110778e-01	
3070	-1.470494229906070e-01	-4.812697147067736e-02	1.423264402317967e+00	3.138797530563787e+02	8.078780166286139e+00	3.246061133263554e+05	1.159889735642071e+05	2.838974314437597e+02	3.230405511835828e-01	6.531184369869070e-01	
3071	-1.763937954035204e-01	-4.227863331890942e-01	1.339086426937753e+00	3.344265216062241e+02	-4.761676011707639e+00	3.080314277801870e+05	1.065050950803909e+05	2.770716695819038e+02	1.141150972910474e-01	7.484989845631561e-01	
3072	1.056920965070382e+00	-5.004292927338242e-02	1.380567705020858e+00	3.246364918355376e+02	9.657074210335466e+00	3.161854395205086e+05	1.111931996518047e+05	2.805762218664501e+02	2.173918713608238e-01	7.005794912136422e-01	
3073	3.405684657590840e-01	-8.832378457238569e-01	1.263689053644221e+00	3.464237454129671e+02	4.063693290000344e+00	2.929945387059156e+05	9.820169857481317e+04	2.707130061309343e+02	-6.880488494384294e-02	8.311777353149851e-01	
3074	9.955821603958410e-01	-7.306633341936933e-01	1.301919061800672e+00	3.408165430094502e+02	1.296736905089764e+01	3.006431699932337e+05	1.023876366105116e+05	2.739642394186815e+02	2.340939274504686e-02	7.895052497050177e-01	
3075	5.805229472474932e-01	-9.051349425566280e-01	1.270080753199806e+00	3.454568174885244e+02	9.831405889206124e+00	2.942733044762543e+05	9.890153039768645e+04	2.712701593029418e+02	-5.338791376567505e-02	8.241160607553196e-01	
3076	1.014587859817733e+00	-8.280411818358572e-03	1.428630384125538e+00	3.082217605414630e+02	8.354565436009619e+00	3.254043363835994e+05	1.168524204731437e+05	2.849365592037062e+02	3.420618869872343e-01	6.377933179351217e-01	
3077	1.069684979225127e+00	6.177965077691062e-02	1.362111380902078e+00	3.103721111490406e+02	-5.261090925135891e+00	3.112976252213203e+05	1.103706437529140e+05	2.822742741545565e+02	1.992713455842672e-01	6.766248729240630e-01	
3078	1.010851833914173e+00	-2.866302132916838e-03	1.439892109732777e+00	3.044109571107550e+02	5.473906912956035e+00	3.275838606358432e+05	1.181581359040296e+05	2.858670001250226e+02	3.708261936490957e-01	6.238349106771911e-01	
3079	1.043163132484463e+00	-6.763835887917498e-01	1.306417990085484e+00	3.400860386927162e+02	1.281514368595123e+01	3.015391525435247e+05	1.028843158429888e+05	2.743452005911421e+02	3.435100637510227e-02	7.845438809516723e-01	
3080	-4.457710519975874e-02	6.532011418773586e-01	1.258262475514351e+00	3.457220131329261e+02	3.154663747170506e+01	2.919087817070619e+05	9.760711200399362e+04	2.702343569202162e+02	-8.190335192640323e-02	8.372154012144730e-01	
3081	1.149915177325208e+00	-4.538882568495882e-01	1.321183690088194e+00	3.375994403745618e+02	1.164561700478375e+01	3.044772831495174e+05	1.045171604285073e+05	2.755844722435853e+02	7.032181691928494e-02	7.682817797983816e-01	
3082	1.133790214270979e+00	-4.970247752859580e-01	1.318344399591475e+00	3.380642109067680e+02	1.200307115546213e+01	3.039109692130435e+05	1.042045104864158e+05	2.753518409675230e+02	6.343428338831508e-02	7.713492290616945e-01	
3083	1.033798952514920e+00	-2.620905435211734e-02	1.399265507260546e+00	3.183197173557763e+02	9.484815015626065e+00	3.197588378436584e+05	1.134077294955598e+05	2.823403003024279e+02	2.661769389420498e-01	6.756485284383005e-01	
3084	-1.214136197082247e-01	5.460265324865046e-01	1.285935879300358e+00	3.419429338013754e+02	3.277096584769991e+01	2.974534952742706e+05	1.006291757199756e+05	2.726057089863939e+02	-1.532868686388463e-02	8.070554197410498e-01	
3085	-1.596884959043079e-01	-4.686730065954686e-01	1.332484539373596e+00	3.356952463254421e+02	-5.184591572503312e+00	3.067223746980197e+05	1.057704528813722e+05	2.765238090308326e+02	9.793126963651733e-02	7.558222832686918e-01	
3086	-1.782570479525341e-01	-7.478735684426951e-02	1.403602746103733e+00	3.193803226234184e+02	6.488818648518232e+00	3.207493338089051e+05	1.137591670378150e+05	2.823400839459835e+02	2.739189453538598e-01	6.756448112756714e-01	
3087	-1.470493048180665e-01	4.812674088553933e-02	1.416853564691370e+00	3.147502984406265e+02	2.588534305713382e+01	3.233494658969922e+05	1.152610129641201e+05	2.833921461570882e+02	3.070039160612972e-01	6.604838118216457e-01	
3088	1.010851835596169e+00	2.866300253811409e-03	1.425555903514633e+00	2.807969240517663e+02	-5.498859761033016e-01	3.231199035724421e+05	1.181860010053797e+05	2.888099359879234e+02	3.714400489359673e-01	5.781679528064460e-01	
3089	1.012474871397466e+00	5.334627796966858e-03	1.420372506523013e+00	2.836422388041932e+02	-2.235121949618628e+00	3.221628447456387e+05	1.175360090909202e+05	2.882697213367758e+02	3.571210278744173e-01	5.867238892844614e-01	
3090	-1.857995017618862e-01	9.612935844326106e-02	1.388994723239072e+00	3.221920442351956e+02	2.688370114682191e+01	3.178839655495354e+05	1.121023488022888e+05	2.811541262181256e+02	2.374200063949273e-01	6.924680360813397e-01	
3091	-1.859084064227201e-01	-9.780836954386998e-02	1.397301123868605e+00	3.210985604664924e+02	4.659133134051128e+00	3.195132048289846e+05	1.130445419173445e+05	2.818317616275561e+02	2.581760846759117e-01	6.828892098966138e-01	
3092	-1.987790120145323e-01	1.531102972106928e-01	1.372010354918270e+00	3.260937369422734e+02	2.924519624542221e+01	3.145386417366278e+05	1.101898593524510e+05	2.797786594365611e+02	1.952887489084579e-01	7.116533274863818e-01	
3093	-1.236638699039130e-01	3.451844045866492e-02	1.434864436925313e+00	3.092430962686195e+02	2.650951255587564e+01	3.268669186047405e+05	1.173191509553964e+05	2.848317412726233e+02	3.523437435100186e-01	6.393460597480661e-01	
3094	1.014587863623573e+00	8.280399506049779e-03	1.414570190578274e+00	2.868479073868988e+02	-3.495949176627936e+00	3.210980729576905e+05	1.168040421586349e+05	2.876495611455732e+02	3.409961351079213e-01	5.964564404795297e-01	
3095	-1.185780527020830e-01	-1.939657679548169e-02	1.446066770573832e+00	3.064374901527645e+02	1.270604106589750e+01	3.290455396931515e+05	1.186083907758420e+05	2.857310337563546e+02	3.807451000987356e-01	6.258914322266188e-01	
3096	1.037958895299362e+00	3.146855844326404e-02	1.382557181156043e+00	3.018293952839275e+02	-5.434692224147610e+00	3.151276526270758e+05	1.128681676444494e+05	2.843928788529321e+02	2.542906410694334e-01	6.458633149334788e-01	
3097	1.005989883504716e+00	1.509272640228070e-03	1.441858344086746e+00	2.738538500035827e+02	-3.440305385563979e-01	3.262538656670087e+05	1.200988531275828e+05	2.901660584552579e+02	4.135792959268002e-01	5.561916289103357e-01	
3098	1.006607857029667e+00	2.376824855352607e-03	1.438160005130747e+00	2.744910432362382e+02	-1.857915970212067e+00	3.254895005330538e+05	1.197173020767334e+05	2.899880218547962e+02	4.051739028570860e-01	5.591032850838747e-01	
3099	-1.922800774873843e-01	-1.211088795165117e-01	1.391388234774068e+00	3.226433725435069e+02	3.145734374644604e+00	3.183514541762128e+05	1.123758667348426e+05	2.813552821182029e+02	2.434454798659410e-01	6.896340263317525e-01	
3100	-1.975653292773771e-01	-1.504911502441920e-01	1.384789305466783e+00	3.243099839679587e+02	1.542019249179870e+00	3.170537045122081e+05	1.116308180541679e+05	2.808217566961617e+02	2.270324022366127e-01	6.971356721258487e-01	
3101	-2.057284286299181e-01	2.155271354291250e-01	1.356263014543564e+00	3.294912557574861e+02	3.074416066638928e+01	3.114302691715191e+05	1.084233681009242e+05	2.784898176977698e+02	1.563737641633235e-01	7.293380180927265e-01	
3102	-1.780019465737550e-01	7.395345624329212e-02	1.396796726161192e+00	3.203150961983615e+02	2.562764729774452e+01	3.194189980466602e+05	1.129825506536709e+05	2.817789275276834e+02	2.568104458265240e-01	6.836387549111026e-01	
3103	1.691786169945933e-01	8.175157518188125e-01	1.192299971562128e+00	3.522183127392769e+02	2.420512793582080e+01	2.785743703852645e+05	9.052164935007964e+04	2.644827002042896e+02	-2.379928150646867e-01	9.082429323144395e-01	
3104	-2.057201547360389e-01	-2.151943026721121e-01	1.371584933498590e+00	3.274798771290082e+02	-8.114177930754396e-01	3.144534597244780e+05	1.101434564521207e+05	2.797475814653126e+02	1.942665144892824e-01	7.120840048724117e-01	
3105	1.126050043466446e+00	1.233909164222335e-01	1.340205433909441e+00	3.166046452090321e+02	-4.863707406950628e+00	3.070303276737797e+05	1.078499238614411e+05	2.803359621745174e+02	1.437410529555063e-01	7.038966452174148e-01	
3106	1.132280096580328e+00	-1.368920522527240e-01	1.349554193142567e+00	3.325410306697112e+02	9.097329560818276e+00	3.101269828999586e+05	1.076503701097145e+05	2.778788825077608e+02	1.393449761577515e-01	7.376336934707589e-01	
3107	1.137294125171662e+00	1.560201400570739e-01	1.335725098202903e+00	3.190858538356105e+02	-5.452979285627599e+00	3.062455601867610e+05	1.072487513743540e+05	2.797083965128339e+02	1.304975012855117e-01	7.126105954858568e-01	
3108	1.141625172858625e+00	-1.650073586867598e-01	1.345371433008804e+00	3.331964912401135e+02	9.462187789665672e+00	3.092852510348327e+05	1.071968127643799e+05	2.775683963823819e+02	1.293533177447899e-01	7.418214961538362e-01	
3109	1.147001123319905e+00	1.924636584781539e-01	1.332036399343062e+00	3.221006863289632e+02	-5.965956831395745e+00	3.056682978925609e+05	1.066844950201332e+05	2.790072950024480e+02	1.180671949379030e-01	7.222597547515267e-01	
3110	1.150501156011996e+00	-2.005604926368086e-01	1.340991761517051e+00	3.339184121185243e+02	9.863726303762199e+00	3.084074260294510e+05	1.067187519682455e+05	2.772330310787106e+02	1.188218596508202e-01	7.463324398845553e-01	
3111	1.155519123679030e+00	2.339964765715102e-01	1.328456636090984e+00	3.252597687050404e+02	-6.397752798907189e+00	3.051286575006379e+05	1.061179585856355e+05	2.782734993993632e+02	1.055866594770080e-01	7.322884654497354e-01	
3112	1.157968203302548e+00	-2.441052080542556e-01	1.336551359725002e+00	3.347363146500668e+02	1.027214169449033e+01	3.075234744184311e+05	1.062268072763298e+05	2.768718622993881e+02	1.079845457582075e-01	7.511614909406999e-01	
3113	1.161052122206315e+00	2.839535765687377e-01	1.324750123651855e+00	3.284841701029920e+02	-6.869945225490064e+00	3.045687223425942e+05	1.055302198553672e+05	2.775065380203878e+02	9.263904725263421e-02	7.426599105725211e-01	
3114	1.161680132068895e+00	3.390455119453507e-01	1.320881267313096e+00	3.313271557376580e+02	-7.332766939734931e+00	3.039502880728560e+05	1.049500885464845e+05	2.767893485769756e+02	7.985902300069875e-02	7.522740011003642e-01	
3115	1.157069127237119e+00	3.931307220137457e-01	1.316989631444160e+00	3.334598290053434e+02	-7.762315438043310e+00	3.032787617695351e+05	1.044160473033037e+05	2.761946350438611e+02	6.809434156585348e-02	7.601903228653512e-01	
3116	1.145209119707859e+00	4.517563451843835e-01	1.312687517141326e+00	3.354142473834693e+02	-8.285988763022115e+00	3.025115045087569e+05	1.038533188839013e+05	2.756064454436099e+02	5.569769491517121e-02	7.679962505767218e-01	
3117	1.128803182663401e+00	5.099894690158085e-01	1.308295662309106e+00	3.372925101377095e+02	-8.784352342950482e+00	3.017210374756072e+05	1.032851008127501e+05	2.750186345990230e+02	4.318011377705376e-02	7.757434649779861e-01	
3118	1.101704168101796e+00	5.737280647431482e-01	1.303042934357048e+00	3.392478839253276e+02	-9.375504441318940e+00	3.007552589250733e+05	1.026239405879058e+05	2.743596918961901e+02	2.861506000638390e-02	7.843595842967073e-01	
3119	1.070178192207319e+00	6.365146502442331e-01	1.297056619021967e+00	3.408291533744236e+02	-9.833156991774469e+00	2.996086235544266e+05	1.019165214740891e+05	2.737259699054467e+02	1.303094432010352e-02	7.925955408627027e-01	
3120	1.026686100170669e+00	6.957113623985367e-01	1.289664060373122e+00	3.421167311515796e+02	-1.045646069100650e+01	2.981462639249791e+05	1.010904881918644e+05	2.730637447927720e+02	-5.166186601978921e-03	8.011606416509226e-01	
3121	9.662976296657000e-01	7.556679635472542e-01	1.279448065284332e+00	3.436339194071931e+02	-1.124429825380311e+01	2.961090171433593e+05	9.996521636728503e+04	2.721802406413926e+02	-2.995540412558093e-02	8.125097841612827e-01	
3122	-2.003612781882088e-01	3.185969470805797e-01	1.333747685236383e+00	3.339196258749623e+02	3.222720116620113e+01	3.069710944368668e+05	1.059125458372794e+05	2.766330556816822e+02	1.010615116950280e-01	7.543634682140301e-01	
3123	-2.046543826583984e-01	2.814044823488832e-01	1.341581217979207e+00	3.324388331149195e+02	3.178635355504489e+01	3.085247769323165e+05	1.067838655450239e+05	2.772802991316923e+02	1.202562816129115e-01	7.456974260929191e-01	
3124	-2.059309045181212e-01	2.497365030662632e-01	1.348461864217952e+00	3.310843134648479e+02	3.136115588980031e+01	3.098875588829427e+05	1.075510973234387e+05	2.778475184910321e+02	1.371580426191943e-01	7.380528561353942e-01	
3125	8.844194110847422e-01	8.137147555118610e-01	1.265142137903627e+00	3.456793255234772e+02	-1.199646540292381e+01	2.932560412469443e+05	9.838942519255608e+04	2.709189898989766e+02	-6.466935443419154e-02	8.285655725496431e-01	
3126	7.825190378241796e-01	8.636935624476348e-01	1.244179456112142e+00	3.483591183107039e+02	-1.243973906403192e+01	2.890633676456363e+05	9.609298429157010e+04	2.690537196246855e+02	-1.152588846980609e-01	8.520253857289399e-01	
3127	6.680360127211776e-01	8.969615330393967e-01	1.194936443527064e+00	3.522614715736491e+02	-1.170668596993677e+01	2.790744461102402e+05	9.083784569745403e+04	2.648209655631570e+02	-2.310271558665972e-01	9.041385821341092e-01	
3128	5.598151260477378e-01	9.084677771484813e-01	1.129621930368804e+00	3.549988651289958e+02	-4.827053702499032e+00	2.657213311185468e+05	8.397177472491785e+04	2.589587333730362e+02	-3.822835217978338e-01	9.742487733099645e-01	
3129	1.122392135221387e+00	-1.113537333192202e-01	1.353956804954372e+00	3.317666240072545e+02	8.676433217602252e+00	3.110072334531594e+05	1.081328952697269e+05	2.782168104104916e+02	1.499747821218607e-01	7.330537502008245e-01	
3130	1.087285070070918e+00	-7.189194016005880e-02	1.366690974818639e+00	3.287004404527808e+02	8.758240104935570e+00	3.135032754915477e+05	1.095790521564742e+05	2.793106904252268e+02	1.818329490605335e-01	7.181107797205109e-01	
3131	1.111886074450915e+00	-8.953074537308432e-02	1.358440948204525e+00	3.307994498635591e+02	8.259789779986146e+00	3.118924150345045e+05	1.086360591312514e+05	2.785887558559222e+02	1.610592491287626e-01	7.279955382891983e-01	
3132	1.114671018849924e+00	9.694478192733397e-02	1.345055268466065e+00	3.149026435526767e+02	-4.271990436069514e+00	3.079508746193604e+05	1.084327142458466e+05	2.808345552122847e+02	1.565796554105993e-01	6.969506362369764e-01	
3133	-6.785648815316872e-02	-6.235669449652004e-01	1.309005985708623e+00	3.399080346167654e+02	-5.570741349628084e+00	3.020586889071630e+05	1.031660306897381e+05	2.745525199827285e+02	4.055705407233922e-02	7.818376009760579e-01	
3134	-2.164426921369682e-02	-6.790728653550698e-01	1.299955823902418e+00	3.414057847427933e+02	-5.066816593239929e+00	3.002568930880266e+05	1.021662119553483e+05	2.737846166871093e+02	1.853151006636003e-02	7.918387261841751e-01	
3135	3.363370368740719e-02	-7.295418459315898e-01	1.290432706003627e+00	3.428507757646971e+02	-4.249791629715224e+00	2.983543128534604e+05	1.011207493982259e+05	2.729827868207265e+02	-4.499546230616444e-03	8.022073921322984e-01	
3136	1.049571919160504e+00	3.452455513814640e-02	1.375368139164026e+00	3.045223615166472e+02	-4.240262743244098e+00	3.137568120399406e+05	1.120151579819526e+05	2.837188438771021e+02	2.354992329745293e-01	6.557667483474509e-01	
3137	9.630883701828655e-01	-8.866957960834168e-01	1.296701509096940e+00	3.416577294469571e+02	1.184228966950390e+01	2.996010777410431e+05	1.018146567612183e+05	2.735272697502472e+02	1.078691183819491e-02	7.951751482021068e-01	
3138	1.006497839292008e+00	-6.233260242990761e-04	1.451464297649418e+00	2.922072860618482e+02	4.515901826241224e+00	3.293512680272470e+05	1.199723236551275e+05	2.879420272801939e+02	4.107919102060089e-01	5.918820454179952e-01	
3139	1.017239916245004e+00	-9.149321978103158e-03	1.423545737307305e+00	3.098536428215228e+02	8.037836720905664e+00	3.244145981134450e+05	1.162680099489836e+05	2.845241661275907e+02	3.291875936031413e-01	6.439065316210449e-01	
3140	-1.787914044019726e-01	-5.764876331617740e-01	1.323458151583508e+00	3.373960165075520e+02	-3.053339801952727e+00	3.049305939120270e+05	1.047680071623768e+05	2.757711404528083e+02	7.584785437543588e-02	7.658157039566202e-01	
3141	-7.479452552237835e-02	7.384010741519602e-01	1.261849217448260e+00	3.455475478379242e+02	2.866481214477153e+01	2.926296764305435e+05	9.799653850723125e+04	2.705413283926485e+02	-7.332446628530784e-02	8.333431640337123e-01	
3142	1.024509922862387e+00	1.765365449951672e-02	1.397259179623007e+00	2.948333660382153e+02	-4.742737067773547e+00	3.178496671073631e+05	1.146941862487726e+05	2.859530797061383e+02	2.945169858476207e-01	6.225290288848745e-01	
3143	1.179773171110014e+00	-5.498695756582191e-01	1.316231715360199e+00	3.384753603321724e+02	1.090456213082279e+01	3.034911377361266e+05	1.039702712867045e+05	2.751738570624911e+02	5.827410222376103e-02	7.736909930459236e-01	
3144	1.124388177933000e+00	-6.887391817159139e-01	1.309298869133743e+00	3.396591421997553e+02	1.149009783092962e+01	3.021131492830280e+05	1.032021748605594e+05	2.745872718261411e+02	4.135329342813596e-02	7.813827527533219e-01	
3145	1.034836903633606e+00	-2.040997259835007e-02	1.400155213345486e+00	3.176768373651785e+02	8.071271658583873e+00	3.199046342955105e+05	1.135372074415616e+05	2.824830356439242e+02	2.690292781705254e-01	6.736037035962037e-01	
3146	-1.380391009841856e-01	-2.612868204746707e-02	1.430342756775160e+00	3.113369702323566e+02	1.173314509180480e+01	3.259707435085259e+05	1.168155540497741e+05	2.845056512618315e+02	3.412497367420549e-01	6.441758902233281e-01	
3147	-1.188266386748780e-01	1.425908622896254e-02	1.443420119816309e+00	3.068260203949814e+02	2.209301943154074e+01	3.285332717392472e+05	1.183013523082451e+05	2.855139285446542e+02	3.739811847539095e-01	6.291582239521154e-01	
3148	-1.258725435018907e-01	6.706706563696431e-01	1.276235379647040e+00	3.436220391199610e+02	2.936214780969387e+01	2.955132994013368e+05	9.956640042171301e+04	2.717767944689321e+02	-3.874113483590168e-02	8.176641287456028e-01	
3149	-7.627998258123600e-03	8.070291488894957e-01	1.244178578724786e+00	3.476555626930318e+02	2.737250541943111e+01	2.890751534696265e+05	9.608083486942065e+04	2.690198917928315e+02	-1.155265308453030e-01	8.524470058936950e-01	
3150	2.758459583602483e-01	9.718478395953781e-01	1.176700880910308e+00	3.535104284269400e+02	1.698020040925517e+01	2.753976462231064e+05	8.886937438266887e+04	2.630972990084629e+02	-2.743916679296448e-01	9.249740133547283e-01	
3151	1.067298031247695e+00	5.377606070903550e-02	1.364314068519018e+00	3.094143136199088e+02	-4.722578483004850e+00	3.117056599853470e+05	1.106445108946115e+05	2.825178295551032e+02	2.053045119711046e-01	6.731391460908462e-01	
3152	3.731939703049557e-01	-1.000564929089155e+00	1.270191979079119e+00	3.455825209094891e+02	5.168107444038514e+00	2.942986767648880e+05	9.891066226436607e+04	2.712714501786023e+02	-5.318674296891925e-02	8.241002979609539e-01	
3153	2.599063990670950e-01	-9.678354123648136e-01	1.272556956525134e+00	3.453202970753850e+02	2.556548952291300e+00	2.947740561489339e+05	9.916741325576534e+04	2.714701612386454e+02	-4.753063745185806e-02	8.215743699995163e-01	
3154	-2.457549324172816e-01	-2.722696768028409e-01	1.358069889544324e+00	3.305229762668984e+02	4.682568825601555e-01	3.117867827721226e+05	1.086263427023021e+05	2.786399494346344e+02	1.608452006957395e-01	7.272930437851289e-01	
3155	1.014417867953785e+00	6.130282162570782e-03	1.415977472978700e+00	2.856044165386942e+02	-2.165345833636211e+00	3.213287970014944e+05	1.170095033694646e+05	2.878691577957684e+02	3.455223504957664e-01	5.930272399286330e-01	
3156	1.023706922326757e+00	-1.667117146004429e-02	1.411784676153527e+00	3.140290958071329e+02	9.239559556842240e+00	3.221601298388086e+05	1.148818003724647e+05	2.834739234582207e+02	2.986500381653955e-01	6.593012871018726e-01	
3157	-2.431335987244804e-01	3.471627754511910e-01	1.330302866780794e+00	3.348725141602085e+02	2.889287440996025e+01	3.062871381184510e+05	1.055300915890059e+05	2.763478775442383e+02	9.263622160405739e-02	7.581629908199911e-01	
3158	7.882789857885261e-01	-9.827459997861897e-01	1.285426136069571e+00	3.433054047895565e+02	1.119459086678365e+01	2.973446025826772e+05	1.005806726961715e+05	2.725823649599711e+02	-1.639718603125700e-02	8.073587595977910e-01	
3159	1.014417864809973e+00	-6.130291710695061e-03	1.430162532069304e+00	3.077223407027809e+02	7.081404831317658e+00	3.257002639544783e+05	1.170308163384352e+05	2.850658436882245e+02	3.459918653386212e-01	6.358682752913406e-01	
3160	1.021946927305518e+00	1.990511465786559e-02	1.398863069738414e+00	2.946855734541466e+02	-6.260452624390008e+00	3.181873732157988e+05	1.148536076484553e+05	2.860222256509110e+02	2.980289655029620e-01	6.214882427138736e-01	
3161	-1.909067089063332e-01	5.513792009443529e-01	1.297660262402472e+00	3.404027335100778e+02	2.971186963499432e+01	2.997908035578717e+05	1.019213469970723e+05	2.736115928204944e+02	1.313724835819010e-02	7.940795721913998e-01	
3162	1.044451862581130e+00	-2.946346303741938e-02	1.391277143525144e+00	3.207620306218639e+02	8.503503198180800e+00	3.182102969733733e+05	1.124832445948050e+05	2.816466111332613e+02	2.458109644268134e-01	6.855209794932159e-01	
3163	-2.451658094690254e-01	-3.161845599312538e-01	1.352454418130700e+00	3.317266778374196e+02	-3.412727869066677e-01	3.106770054139995e+05	1.079977649702668e+05	2.781778051198162e+02	1.469979241625874e-01	7.335807205435058e-01	
3164	-2.381891988156087e-01	-1.936389441025653e-01	1.369641403776946e+00	3.279301996980172e+02	2.374164734095134e+00	3.140708566802540e+05	1.099243996932166e+05	2.795873847807903e+02	1.894407954693296e-01	7.142961147313269e-01	
3165	1.017239919893599e+00	9.149304437682436e-03	1.409680719951086e+00	2.887341320962223e+02	-3.090215855363069e+00	3.201552074026476e+05	1.162328868471639e+05	2.872358277320151e+02	3.284138479249031e-01	6.028844579130834e-01	
3166	-1.705959006056566e-01	-5.139432405071711e-02	1.410007585269096e+00	3.175903868494121e+02	9.018050172561853e+00	3.220068412709098e+05	1.144843767913402e+05	2.828493080668177e+02	2.898949805994724e-01	6.683354637347324e-01	
